"id","score","path_id","user_id"
11321,"0.7374026524858469",116,109
11322,"0.7561562325094582",187,109
11323,"0.16157701409865655",175,109
11324,"0.5548039193838413",81,109
11325,"0.9885959951989686",119,109
11326,"0.9348191398208356",120,109
11327,"0.18445783581278086",121,109
11328,"0.1889305720921245",143,109
11329,"0.4103702161513868",144,109
11330,"0.6068211392620876",124,109
11331,"0.4046904080847301",125,109
11332,"0.5505323591866903",126,109
11333,"0.8100728822317922",127,109
11334,"0.1374731441952899",128,109
11335,"0.2238537669995304",145,109
11336,"0.5004100674425063",146,109
11337,"0.017728012470726084",148,109
11338,"0.17577335414779072",147,109
11339,"0.9274427232813988",151,109
11340,"0.1826326754708446",152,109
11341,"0.29546552556778216",153,109
11342,"0.781642005845287",154,109
11343,"0.98226637226292",155,109
11344,"0.18356116752104612",156,109
11345,"0.09793010291833792",158,109
11346,"0.32886472574686754",159,109
11347,"0.8901304609390143",160,109
11348,"0.2953098275947188",161,109
11349,"0.5616433815894349",162,109
11350,"0.5046288955484367",163,109
11351,"0.8573039379210341",164,109
11352,"0.10240716802991934",165,109
11353,"0.02072178091306054",166,109
11354,"0.45047466643282785",167,109
11355,"0.30418324289935583",168,109
11356,"0.17641585227706913",169,109
11357,"0.6313991096424081",174,109
11358,"0.17163143293683147",274,109
11359,"0.2065726150072209",275,109
11360,"0.5078755041288494",276,109
11361,"0.8534203067699005",277,109
11362,"0.8046869294808825",278,109
11363,"0.38400332542371685",279,109
11364,"0.6272297228866719",280,109
8522,"0.9273040796582086",249,72
8523,"0.17100193366360927",250,72
8524,"0.4240376737014372",251,72
8529,"0.7322336661584466",256,72
8533,"0.25208239813714794",260,72
8534,"0.9499288520435629",261,72
8535,"0.9315230411601654",262,72
8536,"0.22305543393579752",263,72
8537,"0.010192703087813282",264,72
8538,"0.5579304486989788",20,72
11365,"0.2273394913656498",281,109
11366,"0.7527626995369134",282,109
11367,"0.5486748951515158",283,109
15327,"0.08187650937996294",137,111
15328,"0.04826347776350548",52,111
15329,"0.1881909752955574",50,111
15330,"0.8451540425748529",55,111
15331,"0.4646911400793151",86,111
15332,"0.5309061617815125",58,111
15333,"0.19862308629210967",60,111
15334,"0.024255370484593586",59,111
15335,"0.360111390217283",138,111
15336,"0.5476375504550078",87,111
11745,"0.48198339904191145",251,93
14006,"0.8870867196228508",268,114
14007,"0.45299234016544176",226,114
14008,"0.12606164767685735",227,114
14009,"0.5372883861951601",228,114
14010,"0.25246262809333064",229,114
14011,"0.1429757524973866",230,114
20904,"0.5915399734546375",261,155
20905,"0.18490134464655916",262,155
14014,"0.32219271960616924",231,114
20906,"0.07726287148601207",263,155
20907,"0.0021163625640636674",91,155
14017,"0.3615516733086621",232,114
20908,"0.5130518352114027",264,155
14019,"0.5545373846642323",186,114
14020,"0.6784878873928936",234,114
14021,"0.9860606731165604",79,114
14022,"0.599274803533381",235,114
14023,"0.3359062043266291",236,114
14024,"0.3283068067806487",237,114
14025,"0.7125999721866092",238,114
14026,"0.5399967745283549",239,114
14027,"0.7619024395208192",240,114
14028,"0.5785475254319169",241,114
14029,"0.022339900464956264",242,114
14030,"0.28814775183079067",243,114
14031,"0.6607092305543377",244,114
14032,"0.7369320614761168",245,114
14033,"0.07543021749695111",246,114
14034,"0.9639364681037544",247,114
14035,"0.8211424250674567",80,114
14036,"0.15176649133509923",248,114
14037,"0.9563990413396147",249,114
14038,"0.30795654994284427",250,114
14039,"0.568010735390318",251,114
14040,"0.207330541954738",82,114
14041,"0.8734977053596523",252,114
14042,"0.11248561468111662",253,114
14043,"0.2411279783025897",254,114
14044,"0.9507683758771122",255,114
14045,"0.5456378131345239",256,114
14046,"0.5581811632562352",83,114
14047,"0.31417138727259664",257,114
14048,"0.997855335820299",84,114
14049,"0.36645984264067255",258,114
14050,"0.11957529809143075",85,114
14051,"0.15308112029384746",89,114
14052,"0.43800808698478444",259,114
14053,"0.6558067214592168",90,114
14054,"0.9809701988330085",260,114
14055,"0.7556228310608664",261,114
14056,"0.757088718524012",262,114
14057,"0.9593056097808288",263,114
14058,"0.03314988378843975",91,114
14059,"0.30279886809766865",264,114
14060,"0.11994087592266411",20,114
14061,"0.4621801512876361",92,114
14062,"0.19291326370992878",93,114
14063,"0.13704779410531354",94,114
14069,"0.47844597192978544",101,114
14070,"0.2208316538884263",102,114
14071,"0.05359941940331969",116,114
14072,"0.15181461636081028",187,114
14073,"0.08651941777965066",175,114
14074,"0.15075749491175783",81,114
14075,"0.7315147461056717",119,114
14076,"0.5132718630623622",120,114
14077,"0.5797407798436742",121,114
14078,"0.35370551127735816",143,114
14079,"0.8390208382023674",144,114
14080,"0.5728639430974144",124,114
14081,"0.6179046577111474",125,114
14082,"0.23668540664318416",126,114
14083,"0.21378512150669426",127,114
14084,"0.041899613218539966",128,114
14085,"0.1569548205792286",145,114
14086,"0.08772576913099994",146,114
14087,"0.7051537189467628",148,114
14088,"0.8870705378000253",147,114
14089,"0.017443056122061873",151,114
14090,"0.6535567353741788",152,114
14091,"0.12964235896662124",153,114
14092,"0.5725945656725796",154,114
14093,"0.2425096191783228",155,114
14094,"0.4432572575035044",156,114
14095,"0.3832558871706534",158,114
15337,"0.33734310724003047",61,111
15338,"0.03570399111972955",10,111
15339,"0.5791340868200118",88,111
15340,"0.8545813252679336",15,111
15341,"0.7854408415523494",16,111
15342,"0.44141913414429956",19,111
15343,"0.7596583100488811",18,111
15344,"0.6987336600686486",21,111
15345,"0.21898370631061603",22,111
15346,"0.8343185760575814",23,111
15347,"0.32829624555370684",51,111
20909,"0.707573205994936",20,155
15349,"0.20739633154833848",139,111
15350,"0.13502577088055312",103,111
15351,"0.013838004817184335",104,111
15352,"0.19136699793654188",105,111
15353,"0.26515426932509545",107,111
15354,"0.046378881546729755",108,111
15355,"0.16169235393438375",109,111
15356,"0.906982868649258",110,111
15357,"0.39123075176687483",111,111
15358,"0.5131586750633728",112,111
15359,"0.7359755361314393",140,111
15360,"0.8104892001765742",114,111
15361,"0.1568870657763154",141,111
15362,"0.44394295610738643",115,111
20910,"0.9413137005430635",92,155
20911,"0.31972455844563297",93,155
15365,"0.7942643117734581",113,111
15367,"0.7438567204722716",173,111
15368,"0.539863220768094",142,111
15369,"0.48125934238836243",122,111
15378,"0.7606850997437771",149,111
15379,"0.40230414705982454",150,111
15380,"0.6236255413330981",157,111
15381,"0.10389941813443282",170,111
15382,"0.9503567009121525",176,111
15383,"0.6418433700137787",171,111
15384,"0.8953839593413773",172,111
15385,"0.5347962293121995",177,111
15386,"0.4528523274376418",178,111
15387,"0.6169594668706392",179,111
15388,"0.39565724622268195",180,111
15389,"0.3851555549387258",181,111
15390,"0.0016809157509287687",189,111
15391,"0.6809679860062003",190,111
15392,"0.8034321447318677",182,111
15393,"0.5936545253089304",183,111
15394,"0.06258355488276479",193,111
15395,"0.189042278111351",184,111
15396,"0.43612317169700576",185,111
15397,"0.7440907489083561",194,111
15398,"0.5720564825730727",191,111
15399,"0.43876753702803006",192,111
15400,"0.4302375876903861",195,111
15401,"0.548203786539307",196,111
15402,"0.6838908294559305",197,111
20912,"0.5648279185088853",94,155
13589,"0.3714473148000953",257,88
13590,"0.9705531622143314",84,88
10050,"0.34532425191597393",122,90
10059,"0.005086116138513286",149,90
10060,"0.06807250545346288",150,90
10061,"0.926183550210521",157,90
10062,"0.020669117563841266",170,90
13591,"0.5048987728445963",258,88
13592,"0.8638972834845788",85,88
13593,"0.9119467746084732",89,88
13594,"0.12133651642709398",259,88
13595,"0.7884071230872173",90,88
13596,"0.522862930981283",260,88
13597,"0.06811426512290808",261,88
13598,"0.8970027749081895",262,88
13599,"0.1725664539438886",263,88
13600,"0.47955733107255893",91,88
13601,"0.5659929058671945",264,88
13602,"0.7996167350787137",20,88
13603,"0.20961239941654775",92,88
13604,"0.9191915359413759",93,88
13605,"0.16695316207123512",94,88
13611,"0.6936501113168034",101,88
13622,"0.3678189949424774",124,88
13623,"0.1204693391479097",125,88
13624,"0.6383777849079543",126,88
13625,"0.2452528480999726",127,88
13626,"0.9195383273890907",128,88
13627,"0.3219778764413973",145,88
13628,"0.030942472067402527",146,88
13629,"0.24707544323212272",148,88
13630,"0.7821622646990136",147,88
13631,"0.7523996434362266",151,88
13632,"0.9220486380137565",152,88
13633,"0.8135648373223985",153,88
13634,"0.40240518840027073",154,88
13635,"0.9670742304410566",155,88
13636,"0.5216266610560762",156,88
13637,"0.01586520362377908",158,88
13638,"0.1497776744806022",159,88
13639,"0.6263459512760532",160,88
13640,"0.4909521443232654",161,88
13641,"0.17584195846366435",162,88
13642,"0.9298425419803314",163,88
13643,"0.8502611337537777",164,88
13644,"0.0757555857862986",165,88
13645,"0.14234224026312214",166,88
13646,"0.7732868286959323",167,88
13647,"0.4410292428388395",168,88
13648,"0.4454790003129142",169,88
13649,"0.31794632585649174",174,88
13650,"0.18066096483336958",274,88
13651,"0.5510218292290728",275,88
13652,"0.36161711733965607",276,88
13653,"0.8321991444523548",277,88
13654,"0.33520152247421675",278,88
13655,"0.6428942095194453",279,88
13656,"0.022544438191340888",280,88
13657,"0.75130655152494",281,88
13658,"0.4791416917010042",282,88
13659,"0.4615611428733263",283,88
14096,"0.30578176904161647",159,114
14097,"0.6450025686679525",160,114
14098,"0.24036139014790137",161,114
14099,"0.8931318281448927",162,114
14100,"0.7636843096859527",163,114
14101,"0.12403252525459663",164,114
14102,"0.12096147387620604",165,114
14103,"0.16346784631850741",166,114
14104,"0.002342868242975915",167,114
14105,"0.6281498956466349",168,114
14106,"0.7894580126879055",169,114
14107,"0.4670185604299809",174,114
14108,"0.8164414523876418",274,114
14109,"0.7497054753002778",275,114
14110,"0.8921571998058678",276,114
14111,"0.4194735372819992",277,114
14112,"0.2816812466848503",278,114
14113,"0.46322665351635695",279,114
14114,"0.28622764169990844",280,114
14115,"0.43158144744322524",281,114
14116,"0.5569458645515339",282,114
14117,"0.20028043214016777",283,114
10000,"0.10179022188481368",53,90
20918,"0.060799523597293015",101,155
20919,"0.2392376890015364",102,155
10005,"0.8327763157194127",123,90
10006,"0.7201000135299797",136,90
10008,"0.5910135944374488",137,90
10009,"0.6764121765262943",52,90
10010,"0.4934659429527385",50,90
10011,"0.5003087795960215",55,90
10012,"0.40886967200138347",86,90
10013,"0.587511580242167",58,90
10014,"0.25011111634603966",60,90
10015,"0.8463459260630309",59,90
10016,"0.877050590751751",138,90
10017,"0.6529943670787962",87,90
10018,"0.1631620401094247",61,90
10019,"0.6304546653246639",10,90
10020,"0.9149569882367027",88,90
10021,"0.970995167842472",15,90
10022,"0.8493529408053192",16,90
10023,"0.7416466893836735",19,90
10024,"0.5764431639750687",18,90
10025,"0.36893369160600664",21,90
10026,"0.6560132093566289",22,90
10027,"0.14292538039521185",23,90
10028,"0.9880794757157503",51,90
21576,"0.18599246541540249",91,156
10030,"0.15686231616252433",139,90
10039,"0.14435861378477743",112,90
10040,"0.7586558574164307",140,90
10041,"0.9946764493049728",114,90
10042,"0.07694875822177405",141,90
10043,"0.21127553275161404",115,90
20920,"0.9170883547290415",116,155
20921,"0.7999313445516185",187,155
10046,"0.65911530880151",113,90
10048,"0.1911947814535696",173,90
10049,"0.5837014166616131",142,90
10063,"0.5834666006444854",176,90
10064,"0.3807274715234068",171,90
10065,"0.6664792911009307",172,90
10066,"0.9932102971453249",177,90
10067,"0.9980852738783549",178,90
10068,"0.9777394600498721",179,90
10069,"0.5178933431547394",180,90
10070,"0.00046255173098519453",181,90
10071,"0.17748709996153522",189,90
10072,"0.17487116713094375",190,90
10073,"0.36309579505394163",182,90
10074,"0.9480010388689503",183,90
10075,"0.6951996043119469",193,90
10076,"0.9188775860071953",184,90
10077,"0.05264058653896486",185,90
10078,"0.9055474591300142",194,90
10079,"0.16785202549674416",191,90
10080,"0.6984611805745348",192,90
10081,"0.9067204806770931",195,90
10082,"0.9541949981498746",196,90
10083,"0.3832156323628403",197,90
10086,"0.26774274454556546",200,90
10087,"0.9891980397060433",201,90
10088,"0.45874527053438363",202,90
10094,"0.6828365412098121",208,90
10098,"0.8197827027512623",212,90
15405,"0.6252608801700681",200,111
15406,"0.4359078635105519",201,111
15407,"0.8018692154526619",202,111
15413,"0.22667088962225745",208,111
15417,"0.5090369296698719",212,111
15418,"0.9885999240948603",213,111
15419,"0.7006284422833412",214,111
15420,"0.23861068812055775",215,111
15422,"0.796807171936603",217,111
15423,"0.2520079187873945",218,111
15424,"0.46312310943902757",219,111
15425,"0.6613302895507599",220,111
15426,"0.10489772323337587",221,111
15427,"0.7578400625409997",222,111
15428,"0.8858151389344999",223,111
15430,"0.6975773031952274",265,111
15431,"0.18297955752531203",266,111
20922,"0.23840090920231405",175,155
15433,"0.24972207124093326",224,111
15434,"0.6335322484087972",225,111
15435,"0.34746678706202405",268,111
15436,"0.7985925038242662",226,111
15437,"0.2976902349300883",227,111
15438,"0.5918352619155759",228,111
15439,"0.8728490792948785",229,111
15440,"0.1238497115536411",230,111
20923,"0.7914996154128094",81,155
20924,"0.7231374662557322",119,155
15443,"0.9642704743444109",231,111
20925,"0.3744917258674608",120,155
20926,"0.44006121671908727",121,155
15446,"0.8968348658639822",232,111
20927,"0.05843014017024184",143,155
10099,"0.3165617526307305",213,90
10100,"0.8215925886380478",214,90
10101,"0.35230380686410556",215,90
8376,"0.2211674440758561",107,72
8381,"0.5406016220594495",112,72
10103,"0.23603248005410904",217,90
10104,"0.9084101774863242",218,90
10105,"0.5499330970996391",219,90
10106,"0.6163996927062321",220,90
10107,"0.5651421749836018",221,90
10108,"0.9516016040609988",222,90
10109,"0.3070929231825299",223,90
10111,"0.35201889667206654",265,90
10112,"0.8078108763814932",266,90
20928,"0.4000387732269952",144,155
10114,"0.4063685647736669",224,90
10115,"0.15919851621951164",225,90
10116,"0.011082439723990811",268,90
10117,"0.8723763031516268",226,90
10118,"0.047698554084777633",227,90
10119,"0.7671174747097926",228,90
10120,"0.14987482354930048",229,90
10121,"0.18612610460829992",230,90
20929,"0.9818676073511166",124,155
20930,"0.911304515009278",125,155
10124,"0.9789775015078174",231,90
20931,"0.6664550705676868",126,155
20932,"0.009586986742532333",127,155
10127,"0.7017904463333224",232,90
20933,"0.6114783476529171",128,155
10129,"0.6313749532366604",186,90
10130,"0.6257357672616054",234,90
10131,"0.48105798725415916",79,90
10132,"0.2293465145109601",235,90
10133,"0.9109773991292858",236,90
10134,"0.46325549469507443",237,90
10135,"0.02740985394186679",238,90
10136,"0.7308572918888376",239,90
10137,"0.878522609694025",240,90
10138,"0.7600514879235933",241,90
10139,"0.9657508613910737",242,90
10140,"0.8824800615640318",243,90
10141,"0.17866814681679877",244,90
10142,"0.7582215324036334",245,90
10143,"0.05438856850639584",246,90
10144,"0.3677657130696951",247,90
10145,"0.6056469931830883",80,90
10146,"0.8730546961637118",248,90
10147,"0.672987229704325",249,90
10148,"0.49776935099644126",250,90
10149,"0.4348725963267752",251,90
10150,"0.3780529820554803",82,90
10151,"0.8407232134925396",252,90
10152,"0.7954750246850838",253,90
10153,"0.2307768059060078",254,90
10154,"0.08696313415813195",255,90
10155,"0.8785665172744637",256,90
10156,"0.5902802522714223",83,90
10157,"0.3507838388231418",257,90
10158,"0.134699456652006",84,90
10159,"0.18977985897281058",258,90
10160,"0.22658686699411268",85,90
10161,"0.33274182335093405",89,90
10162,"0.41167619299814673",259,90
10163,"0.12442396148667967",90,90
10164,"0.6375700129890675",260,90
10165,"0.5061981285947785",261,90
10166,"0.8879290461332153",262,90
10205,"0.7435299814231333",158,90
10206,"0.4213142898601995",159,90
10207,"0.9028083853506007",160,90
10208,"0.5625642448489877",161,90
10209,"0.9184051048140747",162,90
10210,"0.44228154624974114",163,90
10211,"0.2909210188532525",164,90
10212,"0.7016029901245903",165,90
10213,"0.6775889322771543",166,90
10214,"0.4842137403738127",167,90
10215,"0.3560626565061996",168,90
10216,"0.5929916884017861",169,90
10217,"0.9548793086528065",174,90
10218,"0.32771302013837367",274,90
10219,"0.22376440654066532",275,90
15448,"0.36090097385100206",186,111
15449,"0.8263006212274734",234,111
15450,"0.590476437819427",79,111
15451,"0.6561110847561128",235,111
15452,"0.5743033179297763",236,111
15453,"0.4521003884044217",237,111
15454,"0.6962141329188376",238,111
15455,"0.06138265133231424",239,111
15456,"0.0664581881471552",240,111
15457,"0.8147263309082203",241,111
15458,"0.03202012662859033",242,111
15459,"0.9414861285498743",243,111
15460,"0.41532854624492965",244,111
15461,"0.6809203031223129",245,111
15462,"0.9650178846394992",246,111
15463,"0.4713631368314427",247,111
15464,"0.6254139776400562",80,111
15465,"0.5552513935195047",248,111
15466,"0.8268451433362844",249,111
15467,"0.978714192430645",250,111
15468,"0.7876677062668541",251,111
15469,"0.6623344054838803",82,111
15470,"0.7091636116721752",252,111
15471,"0.31953974501014126",253,111
15472,"0.27740308802844926",254,111
15473,"0.6022000983432395",255,111
15474,"0.6346775941535624",256,111
15475,"0.47325058373052054",83,111
15476,"0.956360745300382",257,111
15477,"0.7507477074645393",84,111
15478,"0.3311631663508213",258,111
15479,"0.4083532444089192",85,111
15480,"0.4967242138456769",89,111
15481,"0.5461652537043657",259,111
11513,"0.41903468751752804",80,84
11514,"0.4591469993614946",248,84
11515,"0.3133626681628653",249,84
11516,"0.3904114004307322",250,84
11517,"0.7289640648322637",251,84
11518,"0.19255943599474523",82,84
11519,"0.9443224786232254",252,84
11520,"0.04102661229391458",253,84
11521,"0.6167504776253228",254,84
11522,"0.2586329497203175",255,84
11523,"0.2349856490189618",256,84
11524,"0.7706300849248704",83,84
11525,"0.10615747853242574",257,84
11526,"0.02221413036385278",84,84
11527,"0.6650388809129203",258,84
11528,"0.5341660857606085",85,84
11529,"0.8634898666748935",89,84
11530,"0.6376265257677098",259,84
11531,"0.5467286368791551",90,84
11532,"0.21445373532268652",260,84
11533,"0.7774513257094379",261,84
11534,"0.1627390708284242",262,84
11535,"0.3539584817522724",263,84
11536,"0.9300717830520829",91,84
11537,"0.3579656643238476",264,84
11538,"0.17435799019684406",20,84
20934,"0.338979992735857",145,155
20935,"0.38000781680176043",146,155
20936,"0.6251993186150266",148,155
20937,"0.7852104178554479",147,155
20938,"0.11000712387878797",151,155
20939,"0.3267508777493262",152,155
20940,"0.7291872181347866",153,155
20941,"0.19369529928110663",154,155
20942,"0.15546090818337277",155,155
20943,"0.5592848802374921",156,155
20944,"0.36626843834850265",158,155
20945,"0.5042076540618798",159,155
20946,"0.7117144004447563",160,155
10409,"0.9775843408550713",116,89
20947,"0.807238217260926",161,155
20948,"0.35439625439943245",162,155
20949,"0.7323022345594707",163,155
20950,"0.9377111421643316",164,155
20951,"0.7378286377279709",165,155
20952,"0.4738236014561459",166,155
20953,"0.1066594516485665",167,155
20954,"0.9584686540023653",168,155
20955,"0.9242374115275146",169,155
20956,"0.25462795225004",174,155
20957,"0.47799592994627904",274,155
20958,"0.48323449901454507",275,155
20966,"0.09141325514787935",283,155
20967,"0.6610502374884308",289,155
20968,"0.6739746457878676",254,155
21577,"0.48418561214448363",264,156
21578,"0.17801395910955464",20,156
21579,"0.556086390561486",92,156
21580,"0.4467306533715496",93,156
21581,"0.8419784239299192",94,156
21587,"0.9450128718429557",101,156
21588,"0.4097697188322753",102,156
21589,"0.385979301016237",116,156
21590,"0.3967134424716615",187,156
21591,"0.45641331447524724",175,156
21592,"0.12730081217443734",81,156
21593,"0.72867983547112",119,156
21594,"0.1309995506902879",120,156
21595,"0.07234058636964091",121,156
21596,"0.531302809550008",143,156
21597,"0.9532908502739809",144,156
21598,"0.8087322134592781",124,156
21599,"0.6533634743562936",125,156
21600,"0.8410196056224499",126,156
21601,"0.04962841812013152",127,156
21602,"0.07784667887788865",128,156
21603,"0.5644343307664936",145,156
21604,"0.615532624944743",146,156
21605,"0.2675856770206315",148,156
21606,"0.12892140603005753",147,156
21607,"0.21945742131420565",151,156
21608,"0.6426073708725998",152,156
21609,"0.9524846322474851",153,156
21610,"0.8548595608194183",154,156
21611,"0.4111617578778084",155,156
21612,"0.8286949393517259",156,156
21613,"0.609965889909597",158,156
21614,"0.47918661805146",159,156
21615,"0.33118059161772284",160,156
21616,"0.7472236061060987",161,156
21617,"0.030862188010551184",162,156
21618,"0.15909836372349984",163,156
21619,"0.42778937996184097",164,156
21620,"0.6346368653843794",165,156
21621,"0.9919152718157004",166,156
21622,"0.24390448648603835",167,156
21623,"0.06678450321295948",168,156
21624,"0.47176492403819426",169,156
21625,"0.5643121262080414",174,156
21626,"0.16751981184438092",274,156
21627,"0.3371970337028728",275,156
21628,"0.8370075460710006",276,156
21629,"0.09075465334798638",277,156
21630,"0.010677403102133609",278,156
21631,"0.8941851500904838",279,156
21632,"0.7324667462792627",280,156
21633,"0.19882174497111982",281,156
21634,"0.20832795301636375",282,156
21635,"0.7190976191234415",283,156
21636,"0.6221691401710935",289,156
21637,"0.595004961745379",254,156
18615,"0.6445515573016192",238,133
18616,"0.13718439170966645",239,133
18617,"0.0027632245196475003",240,133
18618,"0.7413608331364235",241,133
18619,"0.02616327425554954",242,133
18620,"0.5344286980241081",243,133
18621,"0.8858457347769655",244,133
18622,"0.5481953837065222",245,133
18623,"0.1280409567940196",246,133
18624,"0.23585523930936103",247,133
18625,"0.8597823209039489",80,133
18626,"0.8261940083575143",248,133
18627,"0.6789198412271549",249,133
18628,"0.8355240455722692",250,133
18629,"0.15332787679925208",251,133
18630,"0.793920274303889",82,133
18631,"0.6247656662021875",252,133
18632,"0.3243587203704189",253,133
18633,"0.6669867612025611",254,133
18634,"0.37352790535342173",255,133
18635,"0.6825770175876025",256,133
18636,"0.8232788598552132",83,133
18637,"0.9565656047726298",257,133
18638,"0.2739329948511383",84,133
18639,"0.15122125552562526",258,133
18640,"0.8352344405196208",85,133
18641,"0.5996914807321773",89,133
18642,"0.26374090802692707",259,133
18643,"0.29536173181992076",90,133
18644,"0.9229533252971464",260,133
18645,"0.7004258446425671",261,133
18646,"0.6986865616016278",262,133
18647,"0.5720148745546134",263,133
18648,"0.48891308166695446",91,133
18649,"0.06968331207917122",264,133
18650,"0.2270430160099881",20,133
18651,"0.5877404956742889",92,133
18652,"0.20477021342137702",93,133
20973,"0.507544322180703",53,152
20975,"0.7875927441012198",123,152
20976,"0.5200423508893742",136,152
20978,"0.7123652690055363",137,152
20979,"0.3016367858426561",52,152
20980,"0.9793523253112929",50,152
20981,"0.6148675822033542",55,152
20982,"0.4018672323578676",86,152
20983,"0.33923748685630417",58,152
20984,"0.4349193018907733",60,152
20985,"0.7505291065824843",59,152
20986,"0.13462389932106555",138,152
20987,"0.7064354707153104",87,152
20988,"0.09737096102184506",61,152
20989,"0.9305526466016507",10,152
20990,"0.3141386871574735",88,152
20991,"0.4062392563004159",15,152
20992,"0.9604960152645214",16,152
20993,"0.9105841850216462",19,152
20994,"0.9089043143792134",18,152
20995,"0.6514035689572474",21,152
20996,"0.9232553773522773",22,152
20997,"0.486964421131974",23,152
20998,"0.3762488638102628",51,152
20999,"0.6463613174840049",139,152
21000,"0.8615957473627589",103,152
21001,"0.7974273873248101",104,152
21002,"0.6231254058557743",105,152
21003,"0.5070069782363048",107,152
21004,"0.8039855426895478",108,152
21005,"0.6361696527894445",109,152
21006,"0.4508038083598821",110,152
21007,"0.38248290838463916",111,152
21008,"0.2612089532387085",112,152
21009,"0.11714670574733688",140,152
21010,"0.9955727021633279",114,152
21011,"0.7059197265427771",141,152
21012,"0.6559067041879875",115,152
21013,"0.5839296196022123",113,152
21015,"0.8420092883228045",173,152
21016,"0.45802044370829653",142,152
21017,"0.0058007682770141455",122,152
21026,"0.31859978074523787",149,152
21027,"0.6516324624502264",150,152
21028,"0.4121386818043876",157,152
21029,"0.11095608229346354",170,152
21030,"0.7939457316624898",176,152
21031,"0.3835289752070893",171,152
21032,"0.42518863656956307",172,152
21033,"0.9337844743836076",177,152
21034,"0.5129366407646215",178,152
19635,"0.8726179031701624",53,146
19637,"0.03276910572949088",123,146
19638,"0.789679047956243",136,146
19640,"0.06567440005596736",137,146
19641,"0.022462707938417315",52,146
19642,"0.5973433281348195",50,146
19643,"0.8064334007243992",55,146
19644,"0.7555997173770949",86,146
19645,"0.16508451885931585",58,146
19646,"0.6835157975440547",60,146
19647,"0.6371200783792416",59,146
19648,"0.7927571918601766",138,146
19649,"0.9106776448708942",87,146
19650,"0.5789450311830773",61,146
19651,"0.20886747046066434",10,146
19652,"0.6334011009711241",88,146
19653,"0.9000378992456323",15,146
19654,"0.047095019934596194",16,146
19655,"0.8190386804246562",19,146
15482,"0.02750304538389492",90,111
15483,"0.23827393145241527",260,111
15484,"0.15813740821782563",261,111
15485,"0.7185202148919978",262,111
15486,"0.11218874757919883",263,111
15487,"0.953107148866531",91,111
15488,"0.5611757656737605",264,111
15489,"0.078296101273167",20,111
15490,"0.00150799211947783",92,111
15491,"0.9033614758077587",93,111
15492,"0.6516013589183349",94,111
19656,"0.8886236614244949",18,146
19657,"0.6410666078383338",21,146
19658,"0.1809276655291051",22,146
19659,"0.03831764570926688",23,146
12288,"0.6385290230082048",136,108
12290,"0.7416172091921548",137,108
12291,"0.004108537529640466",52,108
12296,"0.9426081205465451",60,108
12297,"0.6752309694312144",59,108
12298,"0.721099831438227",138,108
12299,"0.07378669231076929",87,108
12300,"0.6332206101503345",61,108
12301,"0.015387957020716159",10,108
12302,"0.25893509236681067",88,108
12303,"0.9313337733324506",15,108
12304,"0.5044075612494783",16,108
12305,"0.07364959784363723",19,108
12306,"0.6557672252266153",18,108
12307,"0.5690680360391762",21,108
12308,"0.08989367551621374",22,108
12309,"0.557949660495055",23,108
12310,"0.40102235142143206",51,108
19660,"0.42079809354317976",51,146
12312,"0.4968676661536532",139,108
12313,"0.9034578294839969",103,108
12314,"0.4674395374362337",104,108
12315,"0.2635018736025697",105,108
12316,"0.4951196741753555",107,108
12317,"0.5309562439350317",108,108
12318,"0.22090134271025652",109,108
12319,"0.7615413249318654",110,108
12320,"0.009223579772368762",111,108
12321,"0.0063966840399248825",112,108
12322,"0.555168840406202",140,108
12323,"0.5551460198979706",114,108
12324,"0.9278271564608419",141,108
12325,"0.356833644801298",115,108
19661,"0.29888325407021765",139,146
19662,"0.8172610753266438",103,146
12328,"0.27085105462690107",113,108
19663,"0.30689304100951187",104,146
11953,"0.332959294761225",186,97
11954,"0.7330733021599545",234,97
11955,"0.41931480944334076",79,97
11956,"0.7568512874403024",235,97
12330,"0.13558862796217785",173,108
12331,"0.4976219668858345",142,108
12332,"0.3722864164922909",122,108
12341,"0.2095589606620527",149,108
12342,"0.2584454993302999",150,108
12343,"0.3226614049080816",157,108
12344,"0.13521497396749949",170,108
12345,"0.1433561064557577",176,108
12346,"0.12900332703910755",171,108
12347,"0.5369254193023508",172,108
12348,"0.807550894165839",177,108
12349,"0.7679473810715517",178,108
12350,"0.5680298902832116",179,108
12351,"0.7420740119580229",180,108
12352,"0.42965253125512826",181,108
12353,"0.523375636331318",189,108
12354,"0.12499179443065622",190,108
12355,"0.9333125474184027",182,108
12356,"0.13737425876827825",183,108
12357,"0.8898694044307878",193,108
12358,"0.16134623784108248",184,108
12359,"0.21559213533608934",185,108
12360,"0.1969778987094355",194,108
12361,"0.6819491524643587",191,108
12362,"0.5119213727790951",192,108
12363,"0.34616606130356464",195,108
12364,"0.5459174420959244",196,108
12365,"0.9736098038467129",197,108
12368,"0.8018294352067699",200,108
12369,"0.7175030128792649",201,108
12370,"0.4074811170095194",202,108
12376,"0.8146091318673275",208,108
12380,"0.2451846646735969",212,108
12381,"0.9276251226454657",213,108
12382,"0.5885518757152841",214,108
12383,"0.4167942057460511",215,108
12385,"0.424332728385581",217,108
12386,"0.3484924131726884",218,108
12387,"0.21523943877404828",219,108
12388,"0.8601849068197965",220,108
12389,"0.7748071358893598",221,108
12390,"0.883861947096702",222,108
